ram_uso,cpu_freq,ram_percent,cpu_percent,cpu_ociosidade_dias,rede_sent,rede_recv,ram_livre,dataHora,maquinaId
7413780480,2501.0,88.0,83.4,5,34404,62808,1012428800,2025-04-21 20:12:20,4
7400517632,2501.0,87.9,81.6,5,34414,62820,1021902848,2025-04-21 20:12:21,4
7397842944,2501.0,87.8,47.1,5,34416,62834,1024868352,2025-04-21 20:12:23,4
7398498304,2501.0,87.8,94.5,5,34418,62839,1020280832,2025-04-21 20:12:24,4
7405092864,2501.0,87.9,72.3,5,34419,62839,1017577472,2025-04-21 20:12:25,4
7405703168,2501.0,87.9,64.8,5,34422,62854,1016975360,2025-04-21 20:12:26,4
7410163712,2501.0,88.0,81.2,5,34422,62854,1012596736,2025-04-21 20:12:28,4
7411470336,2501.0,88.0,96.0,5,34424,62857,1010352128,2025-04-21 20:12:29,4
7413796864,2501.0,88.0,96.0,5,34426,62870,1008918528,2025-04-21 20:12:30,4
7386746880,2501.0,87.7,76.2,5,34431,62874,1037291520,2025-04-21 20:12:31,4
7350026240,2501.0,87.3,96.5,5,34432,62882,1078861824,2025-04-21 20:12:33,4
7339204608,2501.0,87.1,72.1,5,34432,62890,1084858368,2025-04-21 20:12:35,4
7331680256,2501.0,87.0,54.4,5,34434,62891,1085956096,2025-04-21 20:12:36,4
7370543104,2501.0,87.5,37.4,5,34435,62898,1052143616,2025-04-21 20:12:37,4
7364243456,2501.0,87.4,65.2,5,34438,62908,1058750464,2025-04-21 20:12:39,4
7349338112,2501.0,87.3,79.9,5,34439,62911,1073348608,2025-04-21 20:12:40,4
7351599104,2501.0,87.3,62.2,5,34442,62922,1071493120,2025-04-21 20:12:41,4
7349628928,2501.0,87.3,62.7,5,34443,62923,1074802688,2025-04-21 20:12:43,4
7343734784,2501.0,87.2,68.9,5,34461,62963,1078702080,2025-04-21 20:12:44,4
7350038528,2501.0,87.3,46.3,5,34463,62969,1072377856,2025-04-21 20:12:45,4
7356690432,2501.0,87.3,60.5,5,34467,62979,1065918464,2025-04-21 20:12:46,4
7357534208,2501.0,87.3,33.0,5,34470,62989,1065934848,2025-04-21 20:12:47,4
7348539392,2501.0,87.2,72.1,5,34471,63001,1065619456,2025-04-21 20:12:49,4
7356485632,2501.0,87.3,60.7,5,34471,63002,1064804352,2025-04-21 20:12:50,4
7364726784,2501.0,87.5,67.0,5,34476,63014,1033261056,2025-04-21 20:12:52,4
7332950016,2501.0,87.1,80.7,5,34477,63021,1090273280,2025-04-21 20:12:54,4
7321698304,1800.0,86.9,26.6,5,34482,63025,1099083776,2025-04-21 20:12:55,4
7333883904,2501.0,87.1,39.8,5,34506,63060,1089904640,2025-04-21 20:12:56,4
7329484800,2501.0,87.0,53.1,5,34512,63072,1093193728,2025-04-21 20:12:57,4
7305388032,2501.0,86.7,27.9,5,34513,63074,1125302272,2025-04-21 20:12:58,4
7290724352,800.0,86.6,35.4,5,34513,63074,1131937792,2025-04-21 20:12:59,4
7287304192,800.0,86.5,9.4,5,34515,63084,1135357952,2025-04-21 20:13:00,4
7270043648,800.0,86.3,9.1,5,34520,63090,1151746048,2025-04-21 20:13:01,4
7276306432,2000.0,86.4,10.1,5,34520,63091,1146122240,2025-04-21 20:13:02,4
7303376896,2501.0,86.7,77.2,5,34526,63102,1119899648,2025-04-21 20:13:04,4
7300403200,2501.0,86.7,100.0,5,34528,63109,1122627584,2025-04-21 20:13:05,4
7304818688,2501.0,86.7,97.5,5,34535,63113,1119277056,2025-04-21 20:13:06,4
7298347008,2500.0,86.7,27.9,5,34559,63141,1124757504,2025-04-21 20:13:07,4
7297585152,2501.0,86.6,22.8,5,34568,63157,1125085184,2025-04-21 20:13:08,4
7298531328,2501.0,86.7,16.1,5,34569,63159,1121153024,2025-04-21 20:13:10,4
7312617472,2501.0,86.8,62.5,5,34577,63167,1110085632,2025-04-21 20:13:11,4
7307137024,2501.0,86.8,17.2,5,34584,63180,1115525120,2025-04-21 20:13:12,4
7312379904,2501.0,86.8,9.7,5,34596,63187,1112481792,2025-04-21 20:13:13,4
7312084992,2501.0,86.8,13.4,5,34597,63190,1108176896,2025-04-21 20:13:14,4
7308754944,2501.0,86.8,12.6,5,34597,63195,1114378240,2025-04-21 20:13:15,4
7307575296,1600.0,86.8,10.7,5,34601,63207,1115172864,2025-04-21 20:13:16,4
7313379328,800.0,86.8,9.5,5,34602,63209,1110368256,2025-04-21 20:13:17,4
7309578240,1800.0,86.8,7.6,5,34603,63212,1113083904,2025-04-21 20:13:18,4
7310909440,800.0,86.8,2.6,5,34604,63218,1111752704,2025-04-21 20:13:19,4
7302209536,800.0,86.7,9.8,5,34607,63229,1120567296,2025-04-21 20:13:20,4
7309873152,800.0,86.8,13.0,5,34609,63231,1112891392,2025-04-21 20:13:21,4
7309463552,2501.0,86.8,11.4,5,34617,63242,1113206784,2025-04-21 20:13:22,4
7307829248,2500.0,86.8,9.7,5,34626,63262,1107128320,2025-04-21 20:13:23,4
7291764736,2501.0,86.6,37.2,5,34628,63264,1130897408,2025-04-21 20:13:25,4
7293153280,1000.0,86.6,14.3,5,34630,63266,1129689088,2025-04-21 20:13:26,4
7295631360,2501.0,86.6,3.3,5,34632,63272,1127030784,2025-04-21 20:13:27,4
7291981824,2501.0,86.6,3.0,5,34634,63279,1130680320,2025-04-21 20:13:28,4
7295287296,800.0,86.6,6.9,5,34634,63281,1127477248,2025-04-21 20:13:29,4
7297302528,1600.0,86.6,4.1,5,34637,63284,1125359616,2025-04-21 20:13:30,4
7312908288,2501.0,86.8,38.9,5,34643,63310,1110167552,2025-04-21 20:13:31,4
7288745984,2501.0,86.5,60.7,5,34663,63341,1133690880,2025-04-21 20:13:32,4
7296962560,1600.0,86.6,9.5,5,34666,63360,1125806080,2025-04-21 20:13:33,4
7277981696,2501.0,86.4,47.1,5,34668,63367,1144561664,2025-04-21 20:13:34,4
7278465024,1400.0,86.4,11.7,5,34669,63371,1144934400,2025-04-21 20:13:35,4
7271919616,2501.0,86.3,7.6,5,34686,63392,1150742528,2025-04-21 20:13:36,4
7271489536,800.0,86.3,4.4,5,34686,63392,1151410176,2025-04-21 20:13:37,4
7273431040,1600.0,86.4,5.1,5,34687,63401,1149239296,2025-04-21 20:13:38,4
7273406464,800.0,86.4,2.6,5,34688,63405,1149255680,2025-04-21 20:13:40,4
7274196992,1200.0,86.4,6.7,5,34689,63406,1148256256,2025-04-21 20:13:41,4
7275044864,2501.0,86.4,5.8,5,34696,63409,1147617280,2025-04-21 20:13:42,4
7275589632,800.0,86.4,5.1,5,34704,63463,1147072512,2025-04-21 20:13:43,4
7275581440,800.0,86.4,10.1,5,34705,63463,1147080704,2025-04-21 20:13:44,4
7275573248,2501.0,86.4,16.7,5,34706,63466,1147006976,2025-04-21 20:13:45,4
7275864064,2501.0,86.4,11.6,5,34722,63523,1146798080,2025-04-21 20:13:46,4
7274090496,800.0,86.4,12.8,5,34725,63528,1148571648,2025-04-21 20:13:47,4
7273897984,2501.0,86.4,25.2,5,34727,63530,1148780544,2025-04-21 20:13:48,4
7273910272,1800.0,86.4,4.5,5,34727,63532,1148768256,2025-04-21 20:13:49,4
7273484288,1400.0,86.4,6.2,5,34728,63542,1149231104,2025-04-21 20:13:50,4
7273656320,800.0,86.4,15.0,5,34731,63543,1149005824,2025-04-21 20:13:52,4
7273345024,2500.0,86.4,7.4,5,34733,63548,1149325312,2025-04-21 20:13:53,4
7273422848,2501.0,86.4,6.2,5,34735,63558,1149239296,2025-04-21 20:13:54,4
7273152512,800.0,86.4,2.6,5,34736,63560,1149648896,2025-04-21 20:13:55,4
7267254272,800.0,86.3,6.4,5,34736,63561,1155411968,2025-04-21 20:13:56,4
7266947072,800.0,86.3,4.0,5,34739,63570,1155715072,2025-04-21 20:13:57,4
7266975744,1400.0,86.3,7.6,5,34740,63578,1155686400,2025-04-21 20:13:58,4
7268544512,2500.0,86.3,10.0,5,34746,63594,1154117632,2025-04-21 20:13:59,4
7270801408,2501.0,86.3,76.6,5,34749,63598,1151672320,2025-04-21 20:14:00,4
7270875136,800.0,86.3,13.9,5,34755,63615,1151897600,2025-04-21 20:14:01,4
7273324544,2501.0,86.4,73.0,5,34764,63686,1148563456,2025-04-21 20:14:03,4
7276498944,2501.0,86.4,46.7,5,34764,63691,1146060800,2025-04-21 20:14:04,4
7278747648,2501.0,86.4,31.6,5,34775,63760,1143783424,2025-04-21 20:14:05,4
7279996928,2500.0,86.4,7.5,5,34785,63771,1142665216,2025-04-21 20:14:06,4
7301132288,2501.0,87.1,28.4,5,34792,63781,1077288960,2025-04-21 20:14:08,4
7377186816,2501.0,87.6,87.1,5,34844,63864,1045495808,2025-04-21 20:14:09,4
7395360768,2501.0,87.8,25.5,5,34913,63935,1026408448,2025-04-21 20:14:10,4
7437750272,2501.0,88.3,74.4,5,34974,64042,987541504,2025-04-21 20:14:11,4
7492468736,2501.0,88.8,52.0,5,34983,64060,939397120,2025-04-21 20:14:12,4
7437938688,2501.0,88.3,16.3,5,35010,64085,984334336,2025-04-21 20:14:13,4
7460909056,2501.0,88.6,13.8,5,35064,64168,961753088,2025-04-21 20:14:15,4
7470751744,2501.0,88.7,11.9,5,35066,64170,952336384,2025-04-21 20:14:16,4
