cpu_freq,ram_uso,rede_sent,cpu_ociosidade_dias,rede_recv,ram_percent,ram_livre,cpu_percent,dataHora,maquinaId
2501.0,7457128448,317821,4,807550,88.5,965472256,49.1,2025-04-21 16:43:12,5
2501.0,7445827584,317849,4,807572,88.4,977858560,22.4,2025-04-21 16:43:13,5
2501.0,7317274624,317859,4,807582,86.9,1105383424,6.8,2025-04-21 16:43:15,5
2000.0,7310155776,317869,4,807592,86.8,1112502272,6.0,2025-04-21 16:43:17,5
800.0,7304761344,317882,4,807617,86.7,1117831168,7.3,2025-04-21 16:43:19,5
2501.0,7323033600,317891,4,807626,87.1,1090138112,21.0,2025-04-21 16:43:21,5
800.0,7339012096,317905,4,807645,87.1,1083756544,11.7,2025-04-21 16:43:22,5
2501.0,7394074624,317915,4,807660,87.8,1029468160,14.6,2025-04-21 16:43:24,5
2501.0,7390294016,317927,4,807675,87.7,1033412608,16.2,2025-04-21 16:43:26,5
2501.0,7464050688,317939,4,807686,88.6,958439424,40.8,2025-04-21 16:43:28,5
2501.0,7559639040,317969,4,807711,89.7,867119104,81.4,2025-04-21 16:43:30,5
2501.0,7534370816,318004,4,807749,89.4,888868864,45.6,2025-04-21 16:43:32,5
2501.0,7535644672,318072,4,807797,89.5,887017472,36.9,2025-04-21 16:43:34,5
1200.0,7536848896,318092,4,807816,89.6,876482560,11.3,2025-04-21 16:43:35,5
1800.0,7484751872,318109,4,807828,88.9,937897984,20.4,2025-04-21 16:43:37,5
2501.0,7457120256,318126,4,807843,88.5,964612096,13.8,2025-04-21 16:43:39,5
2501.0,7440179200,318153,4,807872,88.4,979951616,18.8,2025-04-21 16:43:41,5
2501.0,7491764224,318167,4,807885,88.9,930865152,53.0,2025-04-21 16:43:43,5
2501.0,7479828480,318179,4,807901,88.8,942886912,18.2,2025-04-21 16:43:45,5
2501.0,7499804672,318194,4,807920,89.0,921890816,21.1,2025-04-21 16:43:47,5
2501.0,7450705920,318212,4,807939,88.5,970219520,28.1,2025-04-21 16:43:49,5
2501.0,7463346176,318224,4,807952,88.7,955068416,28.5,2025-04-21 16:43:51,5
2501.0,7472640000,318248,4,807988,88.7,950194176,23.2,2025-04-21 16:43:52,5
2501.0,7473815552,318265,4,808007,88.7,948846592,12.6,2025-04-21 16:43:54,5
2501.0,7477727232,318274,4,808016,88.8,944922624,27.2,2025-04-21 16:43:56,5
2501.0,7474122752,318283,4,808025,88.7,948539392,8.7,2025-04-21 16:43:58,5
2501.0,7484186624,318295,4,808038,89.0,929640448,16.3,2025-04-21 16:44:00,5
2501.0,7493844992,318309,4,808055,89.0,928813056,13.3,2025-04-21 16:44:02,5
2501.0,7500292096,318325,4,808073,89.0,922370048,17.9,2025-04-21 16:44:03,5
2501.0,7506227200,318362,4,808149,89.1,916484096,25.0,2025-04-21 16:44:05,5
2501.0,7518334976,318377,4,808179,89.3,904200192,21.7,2025-04-21 16:44:07,5
2501.0,7641321472,318443,4,808274,90.7,782360576,89.2,2025-04-21 16:44:09,5
2500.0,7583182848,318493,4,808333,90.0,839462912,69.0,2025-04-21 16:44:11,5
2501.0,7566196736,318504,4,808345,89.8,856465408,25.4,2025-04-21 16:44:13,5
2501.0,7534264320,318549,4,808439,89.5,888238080,26.4,2025-04-21 16:44:15,5
2501.0,7578566656,318601,4,808518,90.0,844132352,64.1,2025-04-21 16:44:17,5
2501.0,7552225280,318666,4,808629,89.7,872284160,75.7,2025-04-21 16:44:19,5
2501.0,7531102208,318692,4,808671,89.3,899276800,26.2,2025-04-21 16:44:20,5
2501.0,7566807040,318725,4,808718,89.8,856317952,35.6,2025-04-21 16:44:22,5
2501.0,7566462976,318749,4,808758,89.8,856522752,20.4,2025-04-21 16:44:24,5
2501.0,7575449600,318783,4,808850,89.9,847585280,17.5,2025-04-21 16:44:26,5
2501.0,7592124416,318819,4,808918,90.1,830586880,32.1,2025-04-21 16:44:28,5
2501.0,7571046400,318973,4,809477,89.9,852520960,46.2,2025-04-21 16:44:30,5
2501.0,7592034304,319218,4,810743,90.1,831238144,49.0,2025-04-21 16:44:32,5
2501.0,7638016000,319364,4,810982,90.7,784740352,60.5,2025-04-21 16:44:33,5
2501.0,7648301056,319474,4,811207,90.8,774393856,49.7,2025-04-21 16:44:35,5
2501.0,7678066688,319491,4,811233,91.2,741302272,36.6,2025-04-21 16:44:37,5
2501.0,7690969088,319542,4,811275,91.3,732585984,24.7,2025-04-21 16:44:39,5
2501.0,7691350016,319559,4,811298,91.4,726786048,37.1,2025-04-21 16:44:41,5
2501.0,7678615552,319569,4,811308,91.2,744108032,18.2,2025-04-21 16:44:43,5
2501.0,7682703360,319615,4,811367,91.2,739958784,21.9,2025-04-21 16:44:44,5
2501.0,7721582592,319642,4,811416,91.7,701079552,27.4,2025-04-21 16:44:46,5
2501.0,7684562944,319758,4,811580,91.1,753876992,19.9,2025-04-21 16:44:48,5
2501.0,7676383232,319888,4,812306,91.1,750059520,11.2,2025-04-21 16:44:50,5
2501.0,7698276352,320144,4,812779,91.4,725209088,29.1,2025-04-21 16:44:52,5
2501.0,7686639616,320191,4,812798,91.3,736022528,14.1,2025-04-21 16:44:53,5
2501.0,7724331008,320317,4,813012,91.8,692637696,42.0,2025-04-21 16:44:55,5
2501.0,7760715776,320631,4,813968,92.1,665190400,33.7,2025-04-21 16:44:57,5
2501.0,7719170048,320705,4,814027,91.8,687865856,12.3,2025-04-21 16:44:59,5
1000.0,7732142080,320821,4,814182,91.8,692305920,24.2,2025-04-21 16:45:01,5
2501.0,7725785088,320845,4,814206,91.7,697004032,9.6,2025-04-21 16:45:03,5
2501.0,7779926016,320982,4,814438,92.4,638361600,38.6,2025-04-21 16:45:05,5
2501.0,7849660416,321074,4,814924,93.2,572104704,73.6,2025-04-21 16:45:07,5
2501.0,7839350784,321253,4,815481,93.1,583311360,27.9,2025-04-21 16:45:08,5
2501.0,7837687808,321270,4,815517,93.0,586260480,10.4,2025-04-21 16:45:10,5
2500.0,7830056960,321330,4,815936,93.0,592605184,11.2,2025-04-21 16:45:12,5
1200.0,7824400384,321344,4,815955,92.9,598261760,9.8,2025-04-21 16:45:14,5
2501.0,7828619264,321355,4,815966,92.9,593838080,8.4,2025-04-21 16:45:16,5
2501.0,7825321984,321397,4,816014,92.9,596500480,18.3,2025-04-21 16:45:18,5
1400.0,7832027136,321481,4,816540,93.0,590635008,13.8,2025-04-21 16:45:19,5
2501.0,7833878528,321516,4,816579,93.0,589426688,11.3,2025-04-21 16:45:21,5
2501.0,7837937664,321565,4,816868,93.1,584716288,10.3,2025-04-21 16:45:23,5
2501.0,7866449920,321603,4,816919,93.5,548356096,29.4,2025-04-21 16:45:25,5
2501.0,7882375168,321629,4,816952,93.6,540860416,23.2,2025-04-21 16:45:27,5
2501.0,7900196864,321723,4,817389,93.8,522526720,37.8,2025-04-21 16:45:29,5
2501.0,7901745152,321792,4,817473,93.8,520577024,14.4,2025-04-21 16:45:31,5
2501.0,7844925440,321808,4,817492,93.1,577798144,16.3,2025-04-21 16:45:32,5
2501.0,7844913152,321911,4,818023,93.1,577806336,11.7,2025-04-21 16:45:34,5
2501.0,7856152576,321921,4,818036,93.3,566509568,8.6,2025-04-21 16:45:36,5
2501.0,7844028416,321943,4,818058,93.1,578416640,10.9,2025-04-21 16:45:38,5
2501.0,7830589440,321999,4,818345,93.0,592072704,10.8,2025-04-21 16:45:40,5
2501.0,7838257152,322010,4,818355,93.1,582414336,10.8,2025-04-21 16:45:41,5
2501.0,7824121856,322059,4,818541,92.9,598753280,11.4,2025-04-21 16:45:43,5
800.0,7822909440,322106,4,818810,92.9,600121344,8.7,2025-04-21 16:45:45,5
800.0,7821635584,322116,4,818820,92.9,601030656,7.7,2025-04-21 16:45:47,5
2501.0,7823347712,322186,4,819229,92.9,599531520,13.5,2025-04-21 16:45:49,5
2501.0,7831351296,322217,4,819358,93.0,591364096,15.1,2025-04-21 16:45:50,5
2501.0,7830384640,322229,4,819371,93.0,593825792,11.5,2025-04-21 16:45:52,5
1600.0,7831994368,322285,4,819772,93.0,593305600,11.8,2025-04-21 16:45:54,5
2501.0,7829491712,322296,4,819790,93.0,593170432,11.7,2025-04-21 16:45:57,5
1200.0,7829073920,322366,4,820202,93.0,593653760,14.3,2025-04-21 16:45:59,5
2501.0,7815663616,322376,4,820212,92.8,606998528,13.4,2025-04-21 16:46:01,5
1200.0,7816646656,322389,4,820225,92.8,606453760,11.6,2025-04-21 16:46:02,5
1000.0,7823441920,322449,4,820628,92.9,599220224,13.6,2025-04-21 16:46:04,5
2501.0,7821733888,322458,4,820639,92.9,600944640,6.1,2025-04-21 16:46:06,5
2501.0,7823568896,322469,4,820649,92.9,599093248,12.3,2025-04-21 16:46:08,5
1800.0,7820451840,322545,4,821075,92.9,602210304,11.0,2025-04-21 16:46:10,5
2501.0,7808651264,322570,4,821092,92.7,614006784,9.6,2025-04-21 16:46:11,5
800.0,7786434560,322612,4,821111,92.4,636227584,11.3,2025-04-21 16:46:13,5
1400.0,7794188288,322671,4,821506,92.5,629018624,8.3,2025-04-21 16:46:15,5
