ram_percent,cpu_percent,cpu_freq,dataHora,maquinaId
86.4,5.9,2501.0,2025-04-25 11:31:17,7
86.4,6.0,2000.0,2025-04-25 11:31:18,7
86.4,1.9,1800.0,2025-04-25 11:31:19,7
86.5,35.3,2501.0,2025-04-25 11:31:20,7
87.7,95.5,2501.0,2025-04-25 11:31:22,7
88.4,100.0,2501.0,2025-04-25 11:31:23,7
87.3,94.8,2501.0,2025-04-25 11:31:24,7
87.2,33.7,2501.0,2025-04-25 11:31:25,7
87.0,20.1,1400.0,2025-04-25 11:31:27,7
87.0,6.0,1400.0,2025-04-25 11:31:28,7
87.1,6.3,2000.0,2025-04-25 11:31:29,7
87.1,7.4,1800.0,2025-04-25 11:31:30,7
87.1,6.8,2500.0,2025-04-25 11:31:31,7
87.2,6.3,2501.0,2025-04-25 11:31:32,7
87.2,16.9,2501.0,2025-04-25 11:31:33,7
87.2,39.2,2000.0,2025-04-25 11:31:34,7
87.1,3.6,2500.0,2025-04-25 11:31:35,7
87.2,3.3,2500.0,2025-04-25 11:31:36,7
87.2,8.9,1400.0,2025-04-25 11:31:37,7
87.2,4.1,1400.0,2025-04-25 11:31:39,7
87.2,56.6,2501.0,2025-04-25 11:31:40,7
87.2,31.9,2501.0,2025-04-25 11:31:41,7
87.3,19.1,2501.0,2025-04-25 11:31:42,7
87.3,50.7,2501.0,2025-04-25 11:31:43,7
87.3,18.5,2501.0,2025-04-25 11:31:44,7
87.3,10.1,2501.0,2025-04-25 11:31:45,7
87.3,11.2,2501.0,2025-04-25 11:31:46,7
87.3,7.7,2500.0,2025-04-25 11:31:48,7
87.3,15.0,2501.0,2025-04-25 11:31:49,7
87.3,10.9,2500.0,2025-04-25 11:31:50,7
87.3,6.3,2501.0,2025-04-25 11:31:51,7
87.3,4.5,2501.0,2025-04-25 11:31:52,7
87.3,5.1,1800.0,2025-04-25 11:31:53,7
87.3,3.4,1600.0,2025-04-25 11:31:54,7
87.3,6.3,2500.0,2025-04-25 11:31:55,7
87.3,5.1,1800.0,2025-04-25 11:31:56,7
87.3,4.5,2501.0,2025-04-25 11:31:57,7
87.3,5.9,2501.0,2025-04-25 11:31:58,7
87.3,4.8,2501.0,2025-04-25 11:31:59,7
87.4,5.9,2500.0,2025-04-25 11:32:00,7
87.3,20.4,2501.0,2025-04-25 11:32:01,7
87.4,9.1,2501.0,2025-04-25 11:32:02,7
87.4,3.7,2501.0,2025-04-25 11:32:03,7
87.4,7.7,2000.0,2025-04-25 11:32:04,7
87.1,13.7,1400.0,2025-04-25 11:32:05,7
87.2,4.1,2501.0,2025-04-25 11:32:07,7
87.2,5.1,1400.0,2025-04-25 11:32:08,7
87.2,2.3,2000.0,2025-04-25 11:32:09,7
87.2,17.9,1600.0,2025-04-25 11:32:10,7
87.4,23.8,2501.0,2025-04-25 11:32:11,7
87.5,15.2,2501.0,2025-04-25 11:32:12,7
87.3,7.7,2000.0,2025-04-25 11:32:13,7
87.3,6.6,1600.0,2025-04-25 11:32:14,7
87.3,5.5,1600.0,2025-04-25 11:32:15,7
87.4,7.2,2000.0,2025-04-25 11:32:16,7
87.3,5.6,2501.0,2025-04-25 11:32:17,7
87.4,6.3,2501.0,2025-04-25 11:32:18,7
87.5,18.0,2501.0,2025-04-25 11:32:19,7
87.8,21.6,2501.0,2025-04-25 11:32:20,7
88.0,29.4,2501.0,2025-04-25 11:32:21,7
88.2,17.2,2501.0,2025-04-25 11:32:22,7
88.4,25.3,2501.0,2025-04-25 11:32:23,7
88.3,58.0,2501.0,2025-04-25 11:32:24,7
88.4,16.5,2501.0,2025-04-25 11:32:25,7
88.4,14.4,2501.0,2025-04-25 11:32:27,7
88.3,13.2,2501.0,2025-04-25 11:32:28,7
88.3,11.8,2501.0,2025-04-25 11:32:29,7
88.3,9.1,2500.0,2025-04-25 11:32:30,7
88.4,12.9,2000.0,2025-04-25 11:32:31,7
88.3,16.0,2501.0,2025-04-25 11:32:32,7
88.4,8.1,2501.0,2025-04-25 11:32:33,7
88.4,10.1,1800.0,2025-04-25 11:32:34,7
88.4,10.5,2501.0,2025-04-25 11:32:35,7
88.5,16.2,2501.0,2025-04-25 11:32:36,7
88.5,13.9,2501.0,2025-04-25 11:32:37,7
88.6,12.3,2501.0,2025-04-25 11:32:38,7
88.6,18.3,2501.0,2025-04-25 11:32:39,7
88.7,29.0,2501.0,2025-04-25 11:32:40,7
88.8,53.5,2501.0,2025-04-25 11:32:42,7
88.8,52.3,2501.0,2025-04-25 11:32:43,7
88.9,25.9,2501.0,2025-04-25 11:32:44,7
88.6,23.4,2501.0,2025-04-25 11:32:45,7
88.8,4.9,1400.0,2025-04-25 11:32:46,7
88.8,9.1,2501.0,2025-04-25 11:32:47,7
88.8,7.1,2501.0,2025-04-25 11:32:48,7
88.8,15.4,2501.0,2025-04-25 11:32:49,7
88.8,22.2,2501.0,2025-04-25 11:32:50,7
88.8,21.2,2501.0,2025-04-25 11:32:51,7
89.4,86.1,2501.0,2025-04-25 11:32:52,7
89.9,76.7,2501.0,2025-04-25 11:32:54,7
90.5,99.7,2501.0,2025-04-25 11:32:55,7
90.7,100.0,2501.0,2025-04-25 11:32:56,7
91.3,100.0,2501.0,2025-04-25 11:32:57,7
90.4,80.8,2501.0,2025-04-25 11:32:58,7
90.6,77.3,2501.0,2025-04-25 11:33:00,7
90.5,82.3,2501.0,2025-04-25 11:33:01,7
90.6,61.2,2501.0,2025-04-25 11:33:02,7
91.1,43.5,2501.0,2025-04-25 11:33:03,7
91.1,15.1,2501.0,2025-04-25 11:33:04,7
91.2,22.7,2501.0,2025-04-25 11:33:05,7
