cpu_ociosidade_dias,ram_percent,rede_sent,ram_uso,ram_livre,cpu_percent,cpu_freq,rede_recv,dataHora,maquinaId
7,73.9,171677,6226833408,2195525632,21.1,2501.0,330840,2025-04-24 18:39:25,6
7,74.0,171712,6231494656,2191073280,17.2,2501.0,330908,2025-04-24 18:39:26,6
7,74.0,171743,6233620480,2189041664,11.0,2501.0,330972,2025-04-24 18:39:27,6
7,74.1,171823,6239821824,2182840320,13.4,2501.0,331106,2025-04-24 18:39:29,6
7,74.3,171858,6254735360,2167922688,46.3,2501.0,331170,2025-04-24 18:39:30,6
7,74.2,171878,6251761664,2171039744,8.1,2501.0,331212,2025-04-24 18:39:31,6
7,74.2,171886,6251651072,2171011072,6.5,2501.0,331232,2025-04-24 18:39:32,6
7,74.2,171898,6256463872,2166198272,9.7,2501.0,331259,2025-04-24 18:39:33,6
7,74.2,171916,6252171264,2170490880,8.7,2501.0,331302,2025-04-24 18:39:34,6
7,74.1,171929,6243815424,2178854912,9.7,2501.0,331339,2025-04-24 18:39:36,6
7,74.1,171934,6240813056,2181197824,11.4,2501.0,331365,2025-04-24 18:39:37,6
7,74.2,171940,6247927808,2174734336,4.4,2501.0,331389,2025-04-24 18:39:38,6
7,74.2,171954,6242856960,2179805184,17.8,2501.0,331423,2025-04-24 18:39:39,6
7,74.1,171962,6239948800,2184794112,9.3,2501.0,331450,2025-04-24 18:39:40,6
7,74.2,171969,6245150720,2177593344,7.1,2501.0,331478,2025-04-24 18:39:41,6
7,74.1,171976,6246150144,2176512000,4.5,2501.0,331503,2025-04-24 18:39:43,6
7,74.1,171982,6242164736,2180530176,8.3,2501.0,331528,2025-04-24 18:39:44,6
7,74.2,172006,6247624704,2175119360,7.5,2501.0,331574,2025-04-24 18:39:45,6
7,74.2,172018,6250020864,2172608512,8.6,2501.0,331602,2025-04-24 18:39:46,6
7,74.3,172032,6253293568,2169368576,9.1,2501.0,331637,2025-04-24 18:39:47,6
7,74.3,172111,6260150272,2162499584,11.6,2501.0,331775,2025-04-24 18:39:48,6
7,74.3,172175,6258925568,2163728384,8.9,2501.0,331873,2025-04-24 18:39:49,6
7,74.3,172196,6260371456,2162286592,4.9,2501.0,331913,2025-04-24 18:39:51,6
7,74.3,172206,6256828416,2165768192,6.2,2501.0,331947,2025-04-24 18:39:52,6
7,74.2,172231,6247043072,2177855488,21.4,2501.0,332004,2025-04-24 18:39:53,6
7,74.2,172240,6245425152,2177265664,6.5,2501.0,332034,2025-04-24 18:39:54,6
7,74.2,172269,6254764032,2167898112,13.5,2501.0,332075,2025-04-24 18:39:55,6
7,74.5,172298,6273826816,2148835328,37.2,2501.0,332121,2025-04-24 18:39:56,6
7,74.5,172309,6273781760,2148880384,17.9,2501.0,332159,2025-04-24 18:39:58,6
7,74.5,172346,6271655936,2151051264,14.3,2501.0,332217,2025-04-24 18:39:59,6
7,74.5,172361,6273511424,2150359040,16.9,2501.0,332251,2025-04-24 18:40:00,6
7,74.5,172369,6272131072,2150531072,11.1,2501.0,332267,2025-04-24 18:40:01,6
7,74.4,172376,6265323520,2157416448,6.1,2501.0,332290,2025-04-24 18:40:02,6
7,74.4,172383,6266175488,2156486656,6.8,2501.0,332314,2025-04-24 18:40:03,6
7,74.3,172407,6257565696,2165096448,8.8,2501.0,332367,2025-04-24 18:40:04,6
7,74.4,172423,6261698560,2159624192,28.1,2501.0,332408,2025-04-24 18:40:06,6
7,74.5,172448,6272749568,2149150720,23.7,2501.0,332448,2025-04-24 18:40:07,6
7,74.3,172471,6269779968,2153033728,8.9,2501.0,332478,2025-04-24 18:40:08,6
7,74.4,172487,6261383168,2161328128,5.5,2501.0,332509,2025-04-24 18:40:09,6
7,74.5,172502,6268977152,2153766912,7.6,2501.0,332536,2025-04-24 18:40:10,6
7,74.4,172510,6263304192,2158985216,8.6,2501.0,332559,2025-04-24 18:40:12,6
7,74.4,172533,6261198848,2161545216,6.1,2501.0,332599,2025-04-24 18:40:13,6
7,74.2,172540,6245892096,2180919296,18.9,2501.0,332618,2025-04-24 18:40:14,6
7,74.2,172546,6252625920,2170036224,5.3,2501.0,332641,2025-04-24 18:40:15,6
7,74.3,172551,6253588480,2169073664,9.7,2501.0,332656,2025-04-24 18:40:16,6
7,74.2,172564,6246948864,2175438848,8.8,2501.0,332680,2025-04-24 18:40:17,6
7,74.2,172580,6250713088,2172030976,5.1,2501.0,332712,2025-04-24 18:40:19,6
7,74.2,172585,6251352064,2167324672,5.8,2501.0,332725,2025-04-24 18:40:20,6
7,74.2,172590,6251573248,2169987072,9.0,2501.0,332742,2025-04-24 18:40:21,6
7,74.3,172608,6260490240,2162171904,6.5,2501.0,332764,2025-04-24 18:40:22,6
7,74.2,172646,6248529920,2173808640,6.8,2501.0,332818,2025-04-24 18:40:23,6
7,74.3,172715,6252937216,2169806848,13.7,2501.0,332940,2025-04-24 18:40:24,6
7,74.3,172748,6263463936,2154414080,13.0,2501.0,332990,2025-04-24 18:40:25,6
7,74.3,172762,6261665792,2158878720,26.6,2501.0,333030,2025-04-24 18:40:27,6
7,74.4,172796,6264991744,2157699072,7.8,2501.0,333087,2025-04-24 18:40:28,6
7,74.3,172827,6261825536,2161479680,7.6,2501.0,333132,2025-04-24 18:40:29,6
7,74.3,172833,6256824320,2165919744,7.1,2501.0,333163,2025-04-24 18:40:30,6
7,74.4,172846,6264147968,2158583808,7.2,2501.0,333202,2025-04-24 18:40:31,6
7,74.3,172853,6260142080,2162642944,8.1,2501.0,333235,2025-04-24 18:40:32,6
7,74.3,172872,6258343936,2164469760,8.6,2501.0,333269,2025-04-24 18:40:34,6
7,74.2,172900,6252306432,2170400768,7.1,2501.0,333321,2025-04-24 18:40:35,6
7,74.3,172920,6258987008,2162999296,13.0,2501.0,333372,2025-04-24 18:40:36,6
7,74.3,172932,6260547584,2155294720,9.1,2501.0,333394,2025-04-24 18:40:37,6
