cpu_freq,ram_uso,rede_sent,cpu_ociosidade_dias,rede_recv,ram_percent,ram_livre,cpu_percent,dataHora,maquinaId
2501.0,7550910464,328630,4,838977,89.6,871747584,11.4,2025-04-21 16:52:37,5
2501.0,7550808064,328963,4,840515,89.6,871854080,12.4,2025-04-21 16:52:39,5
2501.0,7543681024,328986,4,840545,89.6,879017984,8.3,2025-04-21 16:52:41,5
2501.0,7542284288,328995,4,840554,89.5,880377856,10.9,2025-04-21 16:52:42,5
2500.0,7541567488,329010,4,840567,89.5,881094656,13.9,2025-04-21 16:52:44,5
2501.0,7535013888,329261,4,841774,89.5,887648256,14.3,2025-04-21 16:52:46,5
2501.0,7532240896,329273,4,841798,89.4,890445824,9.3,2025-04-21 16:52:48,5
2500.0,7532408832,329298,4,841858,89.4,890253312,11.0,2025-04-21 16:52:50,5
2501.0,7534592000,329532,4,842847,89.5,888070144,9.9,2025-04-21 16:52:51,5
2501.0,7531065344,329572,4,842867,89.4,891596800,10.2,2025-04-21 16:52:53,5
2501.0,7529484288,329585,4,842884,89.4,896724992,8.8,2025-04-21 16:52:55,5
2501.0,7509929984,329742,4,843633,89.2,912248832,11.5,2025-04-21 16:52:57,5
2501.0,7515590656,329835,4,844031,89.2,907087872,10.2,2025-04-21 16:52:59,5
2501.0,7518756864,329844,4,844040,89.3,904388608,12.6,2025-04-21 16:53:01,5
2501.0,7517536256,330067,4,844993,89.3,905392128,15.1,2025-04-21 16:53:02,5
2501.0,7519424512,330077,4,845003,89.3,903237632,11.4,2025-04-21 16:53:04,5
2500.0,7520014336,330088,4,845022,89.3,902647808,9.2,2025-04-21 16:53:06,5
2501.0,7520776192,330109,4,845045,89.3,901902336,9.7,2025-04-21 16:53:08,5
2501.0,7523475456,330317,4,846058,89.3,899186688,13.4,2025-04-21 16:53:10,5
2501.0,7525027840,330327,4,846069,89.4,895557632,8.5,2025-04-21 16:53:11,5
2501.0,7589953536,330340,4,846081,90.1,831901696,28.4,2025-04-21 16:53:13,5
2501.0,7609704448,330416,4,846446,90.3,812986368,17.2,2025-04-21 16:53:15,5
