ram_percent,ram_uso,cpu_ociosidade_dias,rede_sent,rede_recv,cpu_freq,cpu_percent,ram_livre,dataHora,maquinaId
68.7,11572056064,121,1460815,778450,1700.0,7.8,5275815936,2025-04-21 22:11:33,9
68.7,11568214016,121,1460828,778467,1700.0,7.7,5278265344,2025-04-21 22:11:35,9
68.7,11576864768,121,1460840,778480,1700.0,7.8,5271007232,2025-04-21 22:11:37,9
68.7,11569729536,121,1460853,778496,1700.0,7.4,5278883840,2025-04-21 22:11:39,9
68.7,11570892800,121,1460870,778512,1700.0,11.3,5276979200,2025-04-21 22:11:40,9
68.7,11573243904,121,1460881,778524,1700.0,7.0,5274943488,2025-04-21 22:11:42,9
68.6,11558944768,121,1460893,778539,1700.0,8.3,5288976384,2025-04-21 22:11:44,9
68.6,11565494272,121,1460906,778554,1700.0,7.3,5282377728,2025-04-21 22:11:46,9
68.6,11561324544,121,1460922,778573,1700.0,5.9,5285642240,2025-04-21 22:11:47,9
68.7,11567550464,121,1460936,778587,1700.0,9.3,5280321536,2025-04-21 22:11:49,9
68.6,11563008000,121,1460947,778600,1700.0,7.9,5284306944,2025-04-21 22:11:51,9
68.7,11569913856,121,1460961,778616,1700.0,9.4,5277958144,2025-04-21 22:11:53,9
68.6,11565985792,121,1460979,778644,1700.0,6.6,5281189888,2025-04-21 22:11:54,9
68.7,11571351552,121,1460989,778704,1700.0,7.1,5276520448,2025-04-21 22:11:56,9
68.7,11575398400,121,1461006,778722,1700.0,7.0,5272477696,2025-04-21 22:11:58,9
68.7,11567337472,121,1461022,778741,1700.0,9.2,5275107328,2025-04-21 22:12:00,9
68.7,11571941376,121,1461037,778808,1700.0,9.6,5275967488,2025-04-21 22:12:01,9
68.7,11575926784,121,1461112,778900,1700.0,11.1,5271945216,2025-04-21 22:12:03,9
68.7,11577970688,121,1461205,778958,1700.0,8.9,5269831680,2025-04-21 22:12:05,9
68.7,11568566272,121,1461288,779022,1700.0,6.3,5279166464,2025-04-21 22:12:07,9
68.7,11576520704,121,1461380,779067,1700.0,6.6,5271449600,2025-04-21 22:12:08,9
68.7,11566870528,121,1461410,779180,1700.0,14.8,5281230848,2025-04-21 22:12:10,9
68.7,11573514240,121,1461422,779233,1700.0,7.3,5274546176,2025-04-21 22:12:12,9
68.6,11555782656,121,1461435,779248,1700.0,6.9,5291696128,2025-04-21 22:12:14,9
68.6,11565023232,121,1461448,779263,1700.0,10.2,5281656832,2025-04-21 22:12:15,9
68.6,11562733568,121,1461548,779278,1700.0,9.9,5285138432,2025-04-21 22:12:17,9
68.6,11563704320,121,1461649,779294,1700.0,8.6,5283332096,2025-04-21 22:12:19,9
68.6,11565453312,121,1461751,779310,1700.0,8.3,5278674944,2025-04-21 22:12:21,9
68.6,11565764608,121,1461798,779327,1700.0,7.8,5282402304,2025-04-21 22:12:22,9
68.6,11563085824,121,1461878,779340,1700.0,7.1,5283950592,2025-04-21 22:12:24,9
68.6,11564396544,121,1461911,779419,1700.0,9.8,5283475456,2025-04-21 22:12:26,9
68.6,11563978752,121,1461923,779440,1700.0,8.3,5283893248,2025-04-21 22:12:28,9
68.6,11562160128,121,1461937,779456,1700.0,10.1,5284605952,2025-04-21 22:12:29,9
68.0,11458424832,121,1461999,779511,1700.0,15.6,5393072128,2025-04-21 22:12:31,9
67.5,11378262016,121,1462106,779588,1700.0,10.6,5468983296,2025-04-21 22:12:33,9
67.6,11382288384,121,1462160,779606,1700.0,6.3,5465513984,2025-04-21 22:12:35,9
67.5,11376611328,121,1462172,779618,1700.0,6.7,5470982144,2025-04-21 22:12:36,9
67.6,11386994688,121,1462187,779654,1700.0,6.6,5460733952,2025-04-21 22:12:38,9
67.6,11384193024,121,1462205,779740,1700.0,10.9,5463687168,2025-04-21 22:12:40,9
67.5,11380252672,121,1462219,779758,1700.0,10.1,5467406336,2025-04-21 22:12:42,9
67.5,11373936640,121,1462276,779780,1700.0,18.0,5473935360,2025-04-21 22:12:43,9
67.6,11388223488,121,1462299,779803,1700.0,12.6,5459648512,2025-04-21 22:12:45,9
67.6,11386621952,121,1462309,779816,1700.0,7.0,5461250048,2025-04-21 22:12:47,9
67.6,11391143936,121,1462347,779832,1700.0,7.0,5457285120,2025-04-21 22:12:49,9
67.6,11390808064,121,1462357,779845,1700.0,8.2,5457059840,2025-04-21 22:12:50,9
67.6,11383164928,121,1462372,779946,1700.0,9.7,5463465984,2025-04-21 22:12:52,9
67.6,11391488000,121,1462384,780007,1700.0,5.9,5456404480,2025-04-21 22:12:54,9
67.5,11379511296,121,1462400,780074,1700.0,13.9,5468418048,2025-04-21 22:12:56,9
67.5,11372478464,121,1462414,780090,1700.0,6.3,5474906112,2025-04-21 22:12:58,9
67.5,11377143808,121,1462428,780105,1700.0,8.6,5470732288,2025-04-21 22:12:59,9
67.6,11384713216,121,1462442,780120,1700.0,8.2,5463158784,2025-04-21 22:13:01,9
67.6,11384442880,121,1462456,780136,1700.0,7.5,5463429120,2025-04-21 22:13:03,9
67.5,11374080000,121,1462467,780149,1700.0,5.5,5473820672,2025-04-21 22:13:05,9
67.5,11376791552,121,1462491,780173,1700.0,5.6,5470244864,2025-04-21 22:13:06,9
67.5,11377393664,121,1462504,780190,1700.0,6.4,5470486528,2025-04-21 22:13:08,9
67.5,11374370816,121,1462518,780206,1700.0,10.4,5473951744,2025-04-21 22:13:10,9
67.5,11374927872,121,1462529,780220,1700.0,8.5,5473124352,2025-04-21 22:13:12,9
67.5,11367968768,121,1462542,780234,1700.0,6.7,5475307520,2025-04-21 22:13:13,9
67.4,11362607104,121,1462552,780246,1700.0,6.3,5485264896,2025-04-21 22:13:15,9
67.4,11356966912,121,1462566,780263,1700.0,5.7,5490561024,2025-04-21 22:13:17,9
67.5,11365834752,121,1462580,780282,1700.0,6.6,5482258432,2025-04-21 22:13:19,9
67.4,11359019008,121,1462590,780295,1700.0,10.7,5488156672,2025-04-21 22:13:20,9
67.5,11364745216,121,1462604,780308,1700.0,8.5,5483130880,2025-04-21 22:13:22,9
67.5,11364777984,121,1462620,780325,1700.0,7.7,5483634688,2025-04-21 22:13:24,9
67.4,11352043520,121,1462632,780339,1700.0,10.7,5494095872,2025-04-21 22:13:26,9
67.4,11356086272,121,1462644,780352,1700.0,6.0,5491785728,2025-04-21 22:13:27,9
67.4,11354034176,121,1462657,780365,1700.0,7.6,5493833728,2025-04-21 22:13:29,9
67.4,11357184000,121,1462670,780379,1700.0,8.6,5487906816,2025-04-21 22:13:31,9
67.2,11323940864,121,1462683,780394,1700.0,10.8,5524848640,2025-04-21 22:13:33,9
66.6,11217547264,121,1462693,780409,1700.0,10.9,5629489152,2025-04-21 22:13:34,9
66.5,11212038144,121,1462705,780420,1700.0,7.4,5635952640,2025-04-21 22:13:36,9
66.5,11211976704,121,1462716,780434,1700.0,7.2,5635481600,2025-04-21 22:13:38,9
66.5,11207720960,121,1462728,780447,1700.0,10.8,5640151040,2025-04-21 22:13:40,9
66.6,11214528512,121,1462744,780465,1700.0,7.0,5632925696,2025-04-21 22:13:41,9
66.6,11225178112,121,1462798,780504,1700.0,13.1,5624188928,2025-04-21 22:13:43,9
66.6,11220975616,121,1462898,780517,1700.0,5.9,5627789312,2025-04-21 22:13:45,9
66.5,11210543104,121,1462944,780530,1700.0,7.1,5636632576,2025-04-21 22:13:47,9
66.6,11221045248,121,1462956,780568,1700.0,8.5,5629128704,2025-04-21 22:13:48,9
