ram_percent,ram_uso,cpu_ociosidade_dias,rede_sent,rede_recv,cpu_freq,cpu_percent,ram_livre,dataHora,maquinaId
67.1,11310551040,121,1495707,851141,1457.0,6.7,5537349632,2025-04-21 22:34:46,9
67.1,11308802048,121,1495721,851156,1700.0,6.2,5539069952,2025-04-21 22:34:48,9
67.1,11308052480,121,1495734,851170,1700.0,5.6,5539717120,2025-04-21 22:34:50,9
67.0,11289387008,121,1495747,851186,1700.0,6.9,5558616064,2025-04-21 22:34:52,9
67.1,11311800320,121,1495763,851263,1457.0,8.6,5536292864,2025-04-21 22:34:54,9
67.1,11309023232,121,1495775,851330,1457.0,8.3,5538955264,2025-04-21 22:34:56,9
67.2,11323068416,121,1495864,851358,1700.0,7.2,5525565440,2025-04-21 22:34:58,9
67.2,11316420608,121,1495930,851413,1457.0,6.2,5531332608,2025-04-21 22:35:00,9
67.1,11311046656,121,1495968,851429,1700.0,6.7,5536202752,2025-04-21 22:35:02,9
67.2,11317743616,121,1496019,851485,1700.0,12.3,5531643904,2025-04-21 22:35:04,9
67.1,11299454976,121,1496032,851498,1700.0,7.6,5548462080,2025-04-21 22:35:06,9
67.1,11308826624,121,1496045,851513,1457.0,7.1,5539045376,2025-04-21 22:35:08,9
67.1,11300306944,121,1496058,851527,1700.0,7.1,5547528192,2025-04-21 22:35:10,9
67.1,11296825344,121,1496071,851541,1700.0,7.2,5550919680,2025-04-21 22:35:12,9
67.2,11320565760,121,1496086,851591,1700.0,9.7,5527351296,2025-04-21 22:35:14,9
67.2,11314909184,121,1496101,851674,1700.0,8.6,5533995008,2025-04-21 22:35:16,9
67.1,11310145536,121,1496112,851710,1700.0,6.7,5538041856,2025-04-21 22:35:18,9
67.1,11309268992,121,1496123,851809,1700.0,9.5,5538562048,2025-04-21 22:35:20,9
67.1,11309494272,121,1496135,851914,1700.0,8.0,5538377728,2025-04-21 22:35:22,9
67.1,11304480768,121,1496149,852019,1700.0,9.4,5547020288,2025-04-21 22:35:24,9
67.2,11315830784,121,1496164,852127,1700.0,8.2,5532422144,2025-04-21 22:35:26,9
67.2,11324092416,121,1496175,852211,1700.0,7.2,5524140032,2025-04-21 22:35:28,9
67.2,11317579776,121,1496191,852228,1700.0,6.5,5529903104,2025-04-21 22:35:29,9
67.1,11310645248,121,1496206,852322,1700.0,11.3,5540675584,2025-04-21 22:35:35,9
67.0,11295145984,121,1496218,852336,1700.0,12.2,5552726016,2025-04-21 22:35:38,9
67.1,11310956544,121,1496234,852376,1700.0,8.4,5536915456,2025-04-21 22:35:40,9
67.1,11307417600,121,1496248,852392,1700.0,7.2,5540454400,2025-04-21 22:35:42,9
67.1,11304656896,121,1496262,852407,1700.0,9.7,5543247872,2025-04-21 22:35:44,9
67.1,11304636416,121,1496273,852421,1700.0,7.7,5542707200,2025-04-21 22:35:47,9
67.1,11311218688,121,1496288,852491,1700.0,6.2,5536620544,2025-04-21 22:35:48,9
67.1,11309182976,121,1496298,852593,1700.0,6.8,5538689024,2025-04-21 22:35:50,9
67.1,11308564480,121,1496313,852630,1700.0,7.4,5539942400,2025-04-21 22:35:52,9
67.2,11314634752,121,1496349,852742,1700.0,14.8,5533200384,2025-04-21 22:35:55,9
67.1,11311120384,121,1496393,852756,1700.0,8.0,5536755712,2025-04-21 22:35:56,9
67.1,11307986944,121,1496426,852809,1700.0,8.4,5540089856,2025-04-21 22:35:59,9
67.1,11309240320,121,1496436,852837,1700.0,6.5,5538652160,2025-04-21 22:36:01,9
67.1,11313528832,121,1496464,852869,1700.0,9.1,5537771520,2025-04-21 22:36:03,9
67.2,11317141504,121,1496476,852913,1700.0,10.3,5530988544,2025-04-21 22:36:06,9
67.2,11326447616,121,1496546,853037,1700.0,11.7,5521420288,2025-04-21 22:36:09,9
67.2,11318087680,121,1496563,853141,1700.0,6.5,5529694208,2025-04-21 22:36:10,9
67.2,11315511296,121,1496595,853260,1700.0,6.5,5532487680,2025-04-21 22:36:13,9
67.2,11323453440,121,1496809,853540,1457.0,13.1,5524922368,2025-04-21 22:36:17,9
67.2,11314728960,121,1496894,853614,1457.0,8.5,5532950528,2025-04-21 22:36:19,9
67.1,11312349184,121,1496940,853720,1700.0,7.1,5535539200,2025-04-21 22:36:21,9
67.1,11310682112,121,1496958,853842,1700.0,8.4,5537017856,2025-04-21 22:36:23,9
67.1,11305525248,121,1496978,853903,1700.0,15.0,5531099136,2025-04-21 22:36:29,9
67.2,11317460992,121,1496986,853914,1457.0,8.6,5530411008,2025-04-21 22:36:31,9
67.2,11323449344,121,1497001,853957,1457.0,9.6,5510631424,2025-04-21 22:36:33,9
67.2,11319631872,121,1497013,853969,1700.0,10.8,5527998464,2025-04-21 22:36:35,9
67.2,11318915072,121,1497024,853983,1700.0,7.4,5528956928,2025-04-21 22:36:37,9
67.2,11318976512,121,1497040,854001,1700.0,7.5,5528690688,2025-04-21 22:36:39,9
67.2,11327533056,121,1497052,854083,1700.0,6.4,5520338944,2025-04-21 22:36:41,9
67.2,11327905792,121,1497065,854196,1700.0,8.5,5519179776,2025-04-21 22:36:43,9
67.2,11325091840,121,1497082,854316,1457.0,9.4,5522833408,2025-04-21 22:36:45,9
67.2,11324022784,121,1497095,854422,1457.0,8.7,5524688896,2025-04-21 22:36:47,9
67.2,11325210624,121,1497106,854468,1700.0,9.5,5522669568,2025-04-21 22:36:49,9
67.2,11323854848,121,1497118,854481,1457.0,6.4,5523988480,2025-04-21 22:36:51,9
67.3,11334160384,121,1497139,854529,1700.0,9.8,5515509760,2025-04-21 22:36:53,9
67.6,11393781760,121,1497154,854614,1700.0,13.1,5453983744,2025-04-21 22:36:56,9
67.6,11392901120,121,1497169,854632,1700.0,13.0,5454979072,2025-04-21 22:36:58,9
66.5,11197804544,121,1497180,854645,1700.0,13.8,5651292160,2025-04-21 22:37:00,9
66.1,11137691648,121,1497193,854659,1457.0,7.1,5708488704,2025-04-21 22:37:02,9
66.0,11121991680,121,1497208,854677,1700.0,10.1,5725532160,2025-04-21 22:37:04,9
66.0,11127197696,121,1497224,854692,1700.0,7.4,5720637440,2025-04-21 22:37:06,9
66.0,11125334016,121,1497236,854706,1457.0,7.3,5723652096,2025-04-21 22:37:08,9
66.0,11126116352,121,1497264,854738,1457.0,8.8,5721903104,2025-04-21 22:37:10,9
66.2,11148099584,121,1497354,854751,1457.0,9.5,5699006464,2025-04-21 22:37:12,9
66.2,11151650816,121,1497368,854766,1700.0,12.8,5695586304,2025-04-21 22:37:14,9
