ram_percent,cpu_percent,cpu_freq,dataHora,maquinaId
85.5,15.5,2501.0,2025-04-25 11:29:11,7
85.4,10.5,1800.0,2025-04-25 11:29:13,7
85.5,6.0,2501.0,2025-04-25 11:29:14,7
85.5,8.5,1600.0,2025-04-25 11:29:15,7
85.8,54.0,2501.0,2025-04-25 11:29:16,7
86.0,66.1,2501.0,2025-04-25 11:29:17,7
85.9,24.0,2501.0,2025-04-25 11:29:18,7
85.9,49.5,2501.0,2025-04-25 11:29:19,7
85.9,31.4,2501.0,2025-04-25 11:29:20,7
85.9,7.8,2501.0,2025-04-25 11:29:21,7
85.9,9.3,2501.0,2025-04-25 11:29:22,7
86.5,32.5,2501.0,2025-04-25 11:29:23,7
86.4,64.3,2501.0,2025-04-25 11:29:25,7
86.2,32.5,2501.0,2025-04-25 11:29:26,7
86.2,33.6,2501.0,2025-04-25 11:29:27,7
86.3,75.6,2501.0,2025-04-25 11:29:28,7
86.2,72.3,2501.0,2025-04-25 11:29:29,7
86.2,43.7,2501.0,2025-04-25 11:29:30,7
86.2,28.8,2501.0,2025-04-25 11:29:31,7
86.2,21.9,2501.0,2025-04-25 11:29:32,7
86.1,64.2,2501.0,2025-04-25 11:29:34,7
86.0,35.0,2501.0,2025-04-25 11:29:35,7
86.3,41.0,2501.0,2025-04-25 11:29:36,7
86.4,39.0,2501.0,2025-04-25 11:29:37,7
86.4,41.1,2501.0,2025-04-25 11:29:38,7
86.4,36.8,2501.0,2025-04-25 11:29:39,7
86.5,76.4,2501.0,2025-04-25 11:29:40,7
87.0,69.5,2501.0,2025-04-25 11:29:42,7
87.2,57.2,2501.0,2025-04-25 11:29:43,7
87.0,67.4,2501.0,2025-04-25 11:29:44,7
87.1,44.7,2501.0,2025-04-25 11:29:45,7
84.5,50.4,2501.0,2025-04-25 11:29:46,7
82.7,84.7,2501.0,2025-04-25 11:29:47,7
79.6,68.2,2501.0,2025-04-25 11:29:48,7
79.0,85.3,2501.0,2025-04-25 11:29:49,7
79.2,64.6,2501.0,2025-04-25 11:29:50,7
79.2,92.2,2501.0,2025-04-25 11:29:52,7
79.5,79.6,2501.0,2025-04-25 11:29:53,7
79.4,87.3,2501.0,2025-04-25 11:29:59,7
80.2,100.0,2501.0,2025-04-25 11:30:00,7
80.4,70.4,2501.0,2025-04-25 11:30:02,7
80.3,58.8,2501.0,2025-04-25 11:30:03,7
80.4,79.8,2501.0,2025-04-25 11:30:05,7
80.8,100.0,2501.0,2025-04-25 11:30:06,7
80.6,96.3,2501.0,2025-04-25 11:30:11,7
80.1,49.8,2501.0,2025-04-25 11:30:12,7
80.1,61.8,2501.0,2025-04-25 11:30:13,7
80.3,24.2,2501.0,2025-04-25 11:30:14,7
80.5,45.3,2501.0,2025-04-25 11:30:15,7
80.7,22.3,2501.0,2025-04-25 11:30:17,7
80.9,18.5,2501.0,2025-04-25 11:30:18,7
80.6,49.8,2501.0,2025-04-25 11:30:19,7
80.6,36.2,2501.0,2025-04-25 11:30:20,7
80.9,43.8,2501.0,2025-04-25 11:30:21,7
81.1,37.7,2501.0,2025-04-25 11:30:22,7
81.2,83.6,2501.0,2025-04-25 11:30:24,7
81.7,100.0,2501.0,2025-04-25 11:30:25,7
82.0,41.6,2501.0,2025-04-25 11:30:26,7
82.5,36.6,2501.0,2025-04-25 11:30:27,7
82.8,52.5,2501.0,2025-04-25 11:30:28,7
83.2,43.5,2501.0,2025-04-25 11:30:30,7
83.6,47.3,2501.0,2025-04-25 11:30:31,7
83.9,55.7,2501.0,2025-04-25 11:30:32,7
84.3,71.1,2501.0,2025-04-25 11:30:33,7
84.1,56.0,2501.0,2025-04-25 11:30:35,7
84.8,56.2,2501.0,2025-04-25 11:30:37,7
84.8,42.0,2501.0,2025-04-25 11:30:38,7
84.8,28.5,2501.0,2025-04-25 11:30:39,7
85.0,81.5,2501.0,2025-04-25 11:30:40,7
84.9,50.0,2501.0,2025-04-25 11:30:41,7
84.5,34.4,2501.0,2025-04-25 11:30:42,7
84.6,24.4,2501.0,2025-04-25 11:30:44,7
83.8,42.6,2501.0,2025-04-25 11:30:45,7
83.7,17.8,2501.0,2025-04-25 11:30:46,7
83.8,23.3,2501.0,2025-04-25 11:30:47,7
83.8,17.3,2501.0,2025-04-25 11:30:48,7
83.8,18.8,2501.0,2025-04-25 11:30:49,7
83.7,17.2,2501.0,2025-04-25 11:30:50,7
83.8,17.5,2501.0,2025-04-25 11:30:51,7
83.9,18.3,2501.0,2025-04-25 11:30:52,7
83.9,18.3,2501.0,2025-04-25 11:30:53,7
83.6,15.7,2501.0,2025-04-25 11:30:54,7
83.7,20.8,2501.0,2025-04-25 11:30:55,7
83.7,18.5,2501.0,2025-04-25 11:30:56,7
83.9,17.7,2501.0,2025-04-25 11:30:57,7
83.9,24.0,2501.0,2025-04-25 11:30:58,7
84.3,21.6,2501.0,2025-04-25 11:30:59,7
84.7,18.1,2501.0,2025-04-25 11:31:00,7
85.1,20.1,2501.0,2025-04-25 11:31:02,7
85.4,39.2,2501.0,2025-04-25 11:31:03,7
85.8,24.0,2501.0,2025-04-25 11:31:04,7
86.3,17.8,2501.0,2025-04-25 11:31:05,7
86.5,19.8,2501.0,2025-04-25 11:31:06,7
87.1,23.1,2501.0,2025-04-25 11:31:07,7
87.4,16.0,2501.0,2025-04-25 11:31:08,7
88.0,21.2,2501.0,2025-04-25 11:31:09,7
86.3,40.6,2501.0,2025-04-25 11:31:10,7
86.4,33.7,2501.0,2025-04-25 11:31:11,7
86.2,47.8,2501.0,2025-04-25 11:31:13,7
86.3,4.9,2500.0,2025-04-25 11:31:14,7
